,hs,wind_speed,wind_dir,picks_period,avg_period
5567,2.1,8.6,3,6.73,5.69
5568,2.1,8.6,3,6.98,5.82
5569,2.1,8.2,3,7.09,5.93
5570,2.1,7.9,3,7.14,6.01
5571,2.1,7.7,3,7.16,6.07
5572,2.0,7.4,3,7.16,6.1
5573,2.0,7.2,3,7.13,6.11
5574,1.9,6.9,3,7.12,6.1
5575,1.8,7.0,3,7.09,6.06
5576,1.8,6.9,3,7.06,6.01
5577,1.7,6.5,3,7.01,5.98
5578,1.6,6.2,3,6.95,5.97
5579,1.6,5.9,3,6.9,5.97
5580,1.5,5.7,3,6.83,5.97
5581,1.5,5.5,3,6.74,5.97
5582,1.4,5.3,3,6.65,5.97
5583,1.4,5.3,3,6.6,5.98
5584,1.3,5.0,3,6.57,5.99
5585,1.3,4.8,3,6.54,5.99
5586,1.3,4.6,3,6.53,6.0
5587,1.2,4.5,3,6.52,6.01
5588,1.2,4.3,3,6.51,6.01
5589,1.2,4.2,3,6.51,6.02
5590,1.1,4.1,3,6.49,6.01
5591,1.1,4.0,3,6.48,6.0
5592,1.1,3.9,3,6.46,5.99
5593,1.0,3.7,3,6.44,5.97
5594,1.0,3.7,3,6.42,5.96
5595,1.0,3.8,3,6.4,5.94
5596,1.0,3.7,3,6.38,5.92
5597,0.9,3.7,3,6.37,5.91
5598,0.9,3.8,3,6.35,5.89
5599,0.9,3.8,3,6.34,5.87
5600,0.9,3.8,3,6.32,5.85
5601,0.9,3.6,3,6.3,5.82
5602,0.9,3.6,3,6.28,5.8
5603,0.8,3.5,3,6.26,5.77
5604,0.8,3.5,3,6.24,5.74
5605,0.8,3.6,3,6.22,5.7
5606,0.8,3.7,3,6.19,5.66
5607,0.8,3.9,3,6.16,5.61
5608,0.8,3.8,3,6.12,5.57
5609,0.8,3.7,3,6.04,5.53
5610,0.7,3.7,3,5.96,5.49
5611,0.7,3.6,3,5.9,5.46
5612,0.7,3.7,3,5.86,5.42
5613,0.7,3.9,3,5.83,5.39
5614,0.7,4.0,3,5.81,5.35
5615,0.7,4.1,3,5.78,5.3
5616,0.7,4.2,3,5.76,5.25
5617,0.7,4.2,1,5.73,5.2
5618,0.6,4.3,1,5.7,5.15
5619,0.6,4.3,1,5.67,5.1
5620,0.6,4.4,1,5.63,5.05
5621,0.6,4.7,1,5.58,5.0
5622,0.6,5.0,1,5.5,4.96
5623,0.6,5.5,1,5.41,4.91
5624,0.7,6.1,1,5.36,4.82
5625,0.7,6.6,1,5.32,4.62
5626,0.9,7.0,1,5.3,4.43
5627,1.1,7.5,1,5.2,4.58
5628,1.3,7.8,1,5.27,4.82
5629,1.4,7.9,1,5.76,5.06
5630,1.5,7.9,1,6.26,5.27
5631,1.6,7.9,1,6.49,5.47
5632,1.7,7.8,1,6.95,5.65
5633,1.8,7.8,1,7.13,5.8
5634,1.8,7.8,1,7.22,5.92
5635,1.9,7.8,1,7.31,6.0
5636,1.9,7.9,1,7.38,6.04
5637,1.9,8.0,1,7.41,6.06
5638,2.0,7.8,1,7.4,6.07
5639,2.0,7.8,1,7.37,6.06
5640,2.0,8.0,1,7.31,6.05
5641,2.0,8.0,1,7.24,6.03
5642,2.0,8.1,1,7.18,6.0
5643,2.0,8.1,1,7.12,5.97
5644,2.0,8.0,1,7.07,5.94
5645,1.9,7.9,1,7.03,5.9
5646,1.9,7.9,1,6.99,5.86
5647,1.9,7.9,1,6.95,5.82
5648,1.8,7.7,1,6.91,5.76
5649,1.8,7.6,1,6.87,5.71
5650,1.7,7.5,1,6.81,5.66
5651,1.7,7.4,1,6.74,5.6
5652,1.6,7.5,1,6.62,5.54
5653,1.6,7.4,1,6.5,5.48
5654,1.5,7.1,1,6.4,5.42
5655,1.5,7.5,1,6.33,5.32
5656,1.4,7.0,1,6.27,5.25
5657,1.4,7.0,1,6.2,5.18
5658,1.3,6.7,1,6.11,5.1
5659,1.2,6.7,1,5.93,5.01
5660,1.1,6.5,1,5.82,4.92
5661,1.1,6.4,1,5.75,4.83
5662,1.0,6.2,1,5.69,4.74
5663,1.0,6.2,1,5.63,4.64
5664,0.9,6.2,3,5.55,4.54
5665,0.8,5.9,3,5.37,4.45
5666,0.8,5.8,3,5.27,4.37
5667,0.7,5.7,3,5.21,4.3
5668,0.7,5.5,3,5.17,4.23
5669,0.6,5.3,3,5.14,4.18
5670,0.6,5.1,3,5.11,4.14
5671,0.5,4.9,3,5.06,4.11
5672,0.5,4.6,3,4.93,4.08
5673,0.4,4.5,3,4.83,4.05
5674,0.4,4.4,3,4.77,4.02
5675,0.4,4.3,3,4.73,3.99
5676,0.4,4.2,3,4.69,3.94
5677,0.3,4.0,3,4.65,3.9
5678,0.3,4.0,3,4.59,3.85
5679,0.3,3.8,3,4.45,3.8
5680,0.3,3.6,3,4.37,3.75
5681,0.3,3.4,3,4.31,3.69
5682,0.2,3.3,3,4.27,3.63
5683,0.2,3.2,1,4.22,3.58
5684,0.2,3.2,1,4.11,3.52
5685,0.2,3.3,1,3.99,3.46
5686,0.2,3.4,1,3.94,3.41
5687,0.2,3.4,1,3.9,3.36
5688,0.2,3.2,1,3.87,3.33
5689,0.2,3.0,1,3.83,3.3
5690,0.2,2.7,1,3.73,3.28
5691,0.1,2.6,1,3.66,3.27
5692,0.1,2.4,1,3.62,3.26
5693,0.1,2.3,1,3.6,3.25
5694,0.1,2.2,1,3.58,3.23
5695,0.1,2.3,1,3.55,3.21
5696,0.1,2.2,1,3.51,3.19
5697,0.1,2.3,1,3.45,3.16
5698,0.1,2.3,1,3.39,3.14
5699,0.1,2.4,1,3.35,3.12
5700,0.1,2.3,1,3.32,3.09
5701,0.1,2.0,1,3.29,3.07
5702,0.1,1.5,1,3.27,3.05
5703,0.1,1.2,1,3.25,3.04
5704,0.1,1.0,1,3.23,3.03
5705,0.1,0.8,1,3.23,3.02
5706,0.1,0.6,3,3.23,3.01
5707,0.1,0.5,3,3.23,3.01
5708,0.1,0.5,3,3.25,3.02
5709,0.1,0.4,4,3.27,3.03
5710,0.1,0.4,4,3.29,3.05
5711,0.1,0.4,4,3.31,3.07
5712,0.1,0.4,7,3.33,3.1
5713,0.1,0.6,7,3.86,3.13
5714,0.1,0.6,7,3.86,3.17
5715,0.1,0.7,7,3.85,3.2
5716,0.1,0.8,8,3.84,3.23
5717,0.1,0.8,8,3.84,3.25
5718,0.1,0.8,8,3.38,3.27
5719,0.1,0.7,7,3.38,3.29
5720,0.1,0.7,7,3.37,3.3
5721,0.1,0.9,4,3.37,3.31
5722,0.1,1.3,4,3.37,3.33
5723,0.1,1.7,4,3.36,3.35
5724,0.1,2.3,4,3.36,3.39
5725,0.1,2.6,4,3.36,3.47
5726,0.1,2.9,4,4.17,3.59
5727,0.1,3.2,4,4.31,3.69
5728,0.1,3.5,4,4.3,3.75
5729,0.1,3.9,4,4.25,3.75
5730,0.1,4.2,4,4.2,3.71
5731,0.1,4.4,4,4.09,3.64
5732,0.1,4.9,4,3.98,3.56
5733,0.1,5.2,3,3.91,3.47
5734,0.1,5.5,3,3.85,3.38
5735,0.1,5.8,3,3.81,3.3
5736,0.1,6.3,3,3.79,3.21
5737,0.1,6.8,3,3.73,3.09
5738,0.2,7.1,3,2.7,2.88
5739,0.3,7.5,3,2.66,2.49
5740,0.9,7.7,3,3.53,3.33
5741,0.9,7.7,3,4.02,3.84
5742,1.0,7.6,3,4.44,4.0
5743,1.1,7.5,1,4.71,4.17
5744,1.1,7.5,1,4.92,4.34
5745,1.2,7.8,1,5.2,4.45
5746,1.3,8.2,1,5.25,4.52
5747,1.5,9.4,2,5.06,4.52
5748,1.8,0.6,2,5.2,4.67
5749,2.1,1.0,2,5.52,4.97
5750,2.3,1.3,2,5.83,5.23
5751,2.5,1.4,2,6.04,5.46
5752,2.8,1.9,2,6.39,5.7
5753,3.0,2.4,2,6.55,5.94
5754,3.3,2.8,2,6.97,6.16
5755,3.5,3.0,2,7.09,6.38
5756,3.6,2.9,6,7.28,6.54
5757,3.7,3.0,6,7.61,6.67
5758,3.9,3.1,6,7.72,6.79
5759,3.9,3.0,6,7.78,6.9
5760,4.0,2.7,6,7.86,6.99
5761,4.0,2.4,6,8.01,7.08
5762,4.0,2.0,6,8.26,7.15
5763,3.9,1.6,6,8.37,7.19
5764,3.8,1.3,6,8.42,7.22
5765,3.7,0.8,6,8.45,7.22
5766,3.6,0.3,6,8.46,7.21
5767,3.5,9.9,6,8.47,7.18
5768,3.3,9.3,6,8.47,7.14
5769,3.1,8.6,6,8.48,7.11
5770,2.9,8.0,6,8.49,7.07
5771,2.7,7.3,5,8.5,7.04
5772,2.5,6.7,5,8.5,7.0
5773,2.3,6.5,5,8.5,6.95
5774,2.2,6.6,5,8.49,6.86
5775,2.0,6.9,8,8.46,6.73
5776,1.9,7.6,8,8.42,6.5
5777,1.8,8.1,8,8.37,6.19
5778,1.8,8.4,8,8.29,5.82
5779,1.8,8.8,8,5.07,5.54
5780,1.9,8.3,5,5.29,5.45
5781,1.9,8.6,5,5.43,5.44
5782,1.9,7.7,5,5.94,5.51
5783,1.9,7.9,5,5.99,5.55
5784,1.8,7.6,5,6.08,5.57
5785,1.8,6.8,5,6.32,5.61
5786,1.7,6.7,5,6.41,5.66
5787,1.6,6.6,5,6.45,5.69
5788,1.6,6.4,5,6.47,5.69
5789,1.5,6.2,8,6.47,5.68
5790,1.4,5.9,8,6.45,5.64
5791,1.3,5.8,8,6.41,5.58
5792,1.2,5.6,8,6.37,5.51
5793,1.1,5.4,8,6.32,5.44
5794,1.1,5.2,8,6.26,5.37
5795,1.0,5.2,5,6.18,5.3
5796,1.0,5.0,5,6.06,5.23
5797,0.9,4.6,5,5.9,5.16
5798,0.9,4.2,8,5.81,5.08
5799,0.8,4.0,8,5.73,5.01
5800,0.8,3.8,8,5.65,4.94
5801,0.7,3.8,8,5.53,4.87
5802,0.7,3.7,8,5.37,4.79
5803,0.6,3.6,8,5.29,4.72
5804,0.6,3.4,8,5.24,4.65
5805,0.6,3.3,8,5.18,4.58
5806,0.5,3.1,8,5.1,4.52
5807,0.5,2.8,8,4.96,4.46
5808,0.5,2.7,5,4.86,4.4
5809,0.5,2.4,5,4.81,4.34
5810,0.4,2.3,5,4.77,4.29
5811,0.4,2.2,5,4.72,4.24
5812,0.4,2.1,5,4.66,4.2
5813,0.4,2.3,6,4.55,4.17
5814,0.3,2.7,6,4.45,4.14
5815,0.3,3.0,6,4.4,4.12
5816,0.3,3.5,6,4.37,4.11
5817,0.3,3.9,6,4.34,4.09
5818,0.3,4.2,6,4.32,4.06
5819,0.3,4.5,6,4.29,4.03
5820,0.3,4.8,6,4.26,3.98
5821,0.3,5.0,6,4.22,3.92
5822,0.3,5.6,5,4.17,3.83
5823,0.3,6.4,5,4.08,3.68
5824,0.3,7.4,5,3.96,3.3
5825,0.8,8.1,5,3.5,2.94
5826,1.1,9.1,5,4.03,3.89
5827,1.6,0.2,5,4.8,4.35
5828,2.1,1.2,5,5.35,4.87
5829,2.6,2.2,5,5.91,5.41
5830,3.1,3.1,5,6.49,5.91
5831,3.8,4.2,5,7.13,6.48
5832,4.4,4.6,5,7.84,7.07
5833,4.8,4.0,5,8.51,7.53
5834,5.0,3.3,5,8.73,7.82
5835,4.9,2.5,5,9.17,7.98
5836,4.7,1.2,5,9.32,8.07
5837,4.5,0.2,5,9.36,8.1
5838,4.2,9.0,5,9.38,8.1
5839,4.0,8.4,6,9.4,8.1
5840,3.8,8.6,6,9.44,8.1
5841,3.6,7.8,6,9.48,8.1
5842,3.5,8.1,6,9.52,8.05
5843,3.3,8.1,6,9.54,7.95
5844,3.2,7.6,6,9.5,7.84
5845,3.1,7.2,6,9.41,7.72
5846,3.0,7.1,6,9.29,7.62
5847,2.9,6.6,6,9.18,7.54
5848,2.8,6.4,6,9.08,7.47
5849,2.7,6.1,6,8.97,7.42
5850,2.6,5.8,6,8.72,7.37
5851,2.5,5.8,6,8.58,7.33
5852,2.4,5.8,6,8.5,7.28
5853,2.3,5.8,6,8.46,7.23
5854,2.2,5.8,5,8.44,7.17
5855,2.1,5.9,5,8.44,7.11
5856,2.0,6.1,5,8.43,7.02
5857,2.0,6.4,5,8.39,6.9
5858,2.0,6.6,5,8.34,6.76
5859,2.0,7.0,5,8.26,6.63
5860,2.0,7.5,5,8.16,6.52
5861,2.1,7.8,5,7.96,6.44
5862,2.2,7.8,5,7.82,6.41
5863,2.2,7.7,6,7.76,6.4
5864,2.2,8.1,6,7.7,6.36
5865,2.1,6.9,6,7.63,6.34
5866,2.0,6.5,6,7.55,6.32
5867,1.9,6.1,6,7.41,6.26
5868,1.8,6.0,6,7.19,6.18
5869,1.7,6.0,6,7.07,6.08
5870,1.6,6.0,6,6.99,5.99
5871,1.6,5.6,6,6.91,5.94
5872,1.5,5.2,6,6.81,5.89
5873,1.4,5.0,6,6.67,5.86
5874,1.3,4.7,6,6.58,5.84
5875,1.3,4.3,6,6.54,5.83
5876,1.2,3.9,6,6.52,5.82
5877,1.2,3.5,6,6.51,5.79
5878,1.1,3.3,5,6.48,5.77
5879,1.1,3.1,5,6.46,5.74
5880,1.1,3.1,5,6.45,5.71
5881,1.0,3.5,5,6.44,5.68
5882,1.0,4.2,5,6.43,5.63
5883,0.9,5.0,5,6.41,5.58
5884,0.9,5.9,5,6.36,5.49
5885,0.9,6.8,5,6.31,5.3
5886,0.9,7.1,5,6.24,4.95
5887,1.0,6.8,5,6.15,4.73
5888,1.0,6.2,5,5.9,4.71
5889,1.0,5.4,5,5.7,4.77
5890,1.0,4.6,5,5.67,4.88
5891,1.0,4.0,6,5.74,5.01
5892,1.0,3.4,6,5.87,5.14
5893,1.0,3.0,2,6.0,5.25
5894,1.0,2.8,2,6.08,5.33
5895,1.0,3.3,1,6.13,5.39
5896,0.9,4.0,1,6.17,5.44
5897,0.9,4.9,1,6.22,5.5
5898,0.8,5.8,1,6.28,5.55
5899,0.8,7.0,1,6.31,5.56
5900,0.9,7.6,1,6.32,4.77
5901,1.0,7.6,1,4.01,4.52
5902,1.1,7.5,3,4.57,4.53
5903,1.2,7.7,3,4.88,4.54
5904,1.3,7.8,3,4.98,4.59
5905,1.4,7.7,3,5.26,4.64
5906,1.4,7.4,3,5.34,4.68
5907,1.3,7.1,3,5.35,4.68
5908,1.3,6.9,3,5.32,4.65
5909,1.2,6.7,1,5.26,4.59
5910,1.1,6.4,1,5.22,4.56
5911,1.0,6.0,1,5.26,4.58
5912,1.0,5.7,1,5.32,4.61
5913,0.9,5.5,1,5.34,4.63
5914,0.8,5.1,1,5.31,4.63
5915,0.8,4.9,1,5.25,4.6
5916,0.7,4.6,1,5.17,4.56
5917,0.7,4.4,1,5.02,4.51
5918,0.6,4.0,2,4.88,4.47
5919,0.6,3.7,2,4.81,4.44
5920,0.5,3.5,2,4.77,4.44
5921,0.5,3.3,2,4.74,4.52
5922,0.5,3.3,2,4.75,4.72
5923,0.5,3.4,6,4.85,4.97
5924,0.6,3.7,6,6.39,5.18
5925,0.6,3.9,6,6.36,5.33
5926,0.6,4.1,6,6.32,5.42
5927,0.6,4.2,6,6.28,5.48
5928,0.6,4.3,6,6.26,5.53
5929,0.6,4.3,6,6.24,5.56
5930,0.6,4.4,6,6.23,5.59
5931,0.6,4.5,6,6.21,5.6
5932,0.6,4.7,5,6.2,5.61
5933,0.6,4.9,5,6.17,5.6
5934,0.6,5.3,5,6.13,5.58
5935,0.5,5.4,5,6.07,5.54
5936,0.5,5.6,5,6.02,5.49
5937,0.5,5.6,5,5.98,5.43
5938,0.5,5.7,5,5.94,5.36
5939,0.5,5.7,5,5.91,5.29
5940,0.4,5.8,5,5.87,5.21
5941,0.4,5.9,5,5.84,5.13
5942,0.4,6.1,5,5.8,5.02
5943,0.4,6.3,5,5.75,4.87
5944,0.4,6.4,5,5.62,4.61
5945,0.4,6.5,8,5.46,4.25
5946,0.5,6.4,8,5.28,3.77
5947,0.8,6.4,8,3.5,3.22
5948,0.7,6.4,8,3.49,3.59
5949,0.7,6.5,8,3.11,3.52
5950,0.7,6.7,8,3.46,3.63
5951,0.7,6.7,8,3.5,3.6
5952,0.8,7.3,8,3.5,3.63
5953,0.8,7.8,8,3.63,3.74
5954,0.9,7.7,8,4.03,3.92
5955,1.0,7.9,8,4.56,3.99
5956,1.2,8.0,7,4.51,4.12
5957,1.2,8.0,7,4.79,4.28
5958,1.3,7.8,7,4.91,4.39
5959,1.3,7.4,7,5.19,4.49
5960,1.3,6.6,7,5.32,4.6
5961,1.2,6.4,7,5.42,4.71
5962,1.1,6.3,7,5.64,4.82
5963,1.1,6.3,7,5.84,4.92
5964,1.0,6.3,7,5.95,4.99
5965,1.0,6.2,7,6.01,5.04
5966,0.9,6.2,7,6.05,5.04
5967,0.9,6.1,7,6.04,5.01
5968,0.9,6.1,7,5.99,4.96
5969,0.8,5.8,7,5.91,4.9
5970,0.8,5.6,7,5.82,4.84
5971,0.7,5.2,7,5.73,4.78
5972,0.7,4.9,7,5.64,4.73
5973,0.6,4.8,7,5.52,4.68
5974,0.6,4.6,8,5.32,4.62
5975,0.6,4.7,8,5.21,4.55
5976,0.5,4.8,8,5.13,4.48
5977,0.5,4.9,8,5.06,4.4
5978,0.5,5.0,8,4.94,4.32
5979,0.5,5.1,8,4.86,4.25
5980,0.4,5.1,8,4.81,4.18
5981,0.4,5.1,8,4.77,4.12
5982,0.4,5.0,8,4.74,4.06
5983,0.4,4.8,8,4.7,4.03
5984,0.4,4.5,8,4.65,4.0
5985,0.4,4.2,8,4.6,3.98
5986,0.4,4.0,8,4.52,3.96
5987,0.3,3.8,8,4.44,3.93
5988,0.3,3.6,8,4.38,3.9
5989,0.3,3.4,8,4.33,3.86
5990,0.3,3.3,8,4.29,3.81
5991,0.3,3.1,8,4.27,3.76
5992,0.2,2.9,8,4.24,3.71
5993,0.2,2.8,8,4.22,3.66
5994,0.2,2.7,7,4.2,3.61
5995,0.2,2.7,7,4.17,3.56
5996,0.2,2.7,7,4.1,3.51
5997,0.2,2.8,7,4.01,3.47
5998,0.2,3.1,4,3.96,3.43
5999,0.2,3.5,4,3.92,3.39
6000,0.2,3.9,4,3.9,3.35
6001,0.1,4.0,4,3.87,3.32
6002,0.1,4.2,4,3.85,3.28
6003,0.1,4.2,4,3.82,3.25
6004,0.1,4.2,4,3.79,3.21
6005,0.1,4.1,4,3.69,3.22
6006,0.1,3.9,4,3.64,3.43
6007,0.1,3.6,4,4.88,3.98
6008,0.2,3.3,4,5.03,4.5
6009,0.2,2.9,4,5.13,4.78
6010,0.3,2.5,4,5.18,4.9
6011,0.3,2.1,4,5.2,4.93
6012,0.4,2.0,3,5.19,4.92
6013,0.4,2.2,3,5.17,4.89
6014,0.4,2.4,3,5.14,4.85
6015,0.4,2.7,3,5.11,4.81
6016,0.4,2.9,1,5.07,4.79
6017,0.4,3.1,1,5.01,4.76
6018,0.4,3.4,1,4.93,4.74
6019,0.3,3.7,1,4.85,4.73
6020,0.3,4.1,1,4.79,4.72
6021,0.3,4.6,1,4.74,4.72
6022,0.3,5.1,1,4.67,4.73
6023,0.3,5.5,1,4.56,4.73
6024,0.3,5.9,1,4.47,4.7
6025,0.3,6.0,1,4.43,4.62
6026,0.3,5.9,1,6.48,4.46
6027,0.4,6.2,2,2.72,3.41
6028,0.6,6.6,2,3.64,3.58
6029,0.8,6.6,2,4.27,3.99
6030,0.9,6.7,2,4.64,4.21
6031,1.0,6.7,2,4.92,4.41
6032,1.1,6.7,2,5.27,4.62
6033,1.2,6.7,2,5.43,4.78
6034,1.2,6.6,2,5.51,4.88
6035,1.2,6.8,2,5.64,4.93
6036,1.3,7.7,2,5.76,4.97
6037,1.5,8.2,2,5.89,5.13
6038,1.7,8.2,2,6.38,5.37
6039,1.8,8.3,2,6.52,5.56
6040,1.9,8.5,2,6.77,5.7
6041,2.0,8.7,1,6.92,5.8
6042,2.1,9.0,1,7.0,5.9
6043,2.2,9.2,1,7.11,6.0
6044,2.3,9.4,1,7.32,6.09
6045,2.4,9.5,1,7.44,6.17
6046,2.5,9.8,1,7.47,6.22
6047,2.6,9.9,1,7.49,6.27
6048,2.6,0.1,2,7.51,6.32
6049,2.7,0.1,2,7.54,6.36
6050,2.7,0.0,2,7.57,6.4
6051,2.8,0.1,2,7.6,6.43
6052,2.8,9.9,2,7.61,6.44
6053,2.7,9.9,2,7.62,6.44
6054,2.7,9.8,2,7.6,6.42
6055,2.7,9.5,2,7.57,6.38
6056,2.6,9.4,2,7.52,6.34
6057,2.5,9.2,2,7.46,6.3
6058,2.5,9.1,2,7.4,6.25
6059,2.4,8.9,2,7.33,6.22
6060,2.4,8.7,2,7.27,6.2
6061,2.4,8.6,2,7.22,6.18
6062,2.3,8.5,2,7.17,6.17
6063,2.3,8.5,2,7.12,6.15
6064,2.3,8.3,2,7.07,6.12
6065,2.2,8.3,2,7.02,6.09
6066,2.2,8.2,2,6.97,6.05
6067,2.2,8.1,2,6.91,6.01
6068,2.1,8.0,2,6.86,5.98
6069,2.1,8.0,2,6.79,5.95
6070,2.1,8.0,2,6.73,5.92
6071,2.0,7.9,2,6.68,5.89
6072,2.0,7.8,2,6.65,5.87
6073,2.0,7.4,2,6.64,5.86
6074,1.9,6.8,2,6.62,5.86
6075,1.8,6.2,2,6.61,5.86
6076,1.8,5.6,6,6.58,5.86
6077,1.7,5.0,6,6.54,5.84
6078,1.6,4.3,6,6.49,5.81
6079,1.5,3.5,6,6.43,5.76
6080,1.4,2.7,6,6.33,5.7
6081,1.3,2.0,6,6.17,5.63
6082,1.2,1.2,5,6.01,5.55
6083,1.1,0.7,5,5.91,5.47
6084,1.1,0.6,8,5.8,5.39
6085,1.0,0.5,7,5.45,5.3
6086,0.9,0.4,7,5.35,5.21
6087,0.9,0.4,8,5.28,5.12
6088,0.8,0.5,5,5.04,5.04
6089,0.7,0.7,5,4.87,4.96
6090,0.7,1.1,5,4.8,4.89
6091,0.7,1.6,6,4.76,4.99
6092,0.7,2.2,6,8.64,6.05
6093,1.0,2.7,6,8.72,7.13
6094,1.2,3.2,6,8.78,7.56
6095,1.3,3.6,6,8.62,7.63
6096,1.3,3.9,6,8.37,7.53
6097,1.2,4.0,6,8.11,7.34
6098,1.2,4.1,6,7.92,7.13
6099,1.1,4.1,5,7.78,6.92
6100,1.1,4.2,5,7.64,6.73
6101,1.0,4.2,5,7.47,6.57
6102,1.0,4.3,5,7.24,6.42
6103,1.0,4.1,5,7.1,6.29
6104,0.9,3.9,5,7.01,6.17
6105,0.9,3.6,5,6.92,6.04
6106,0.9,3.3,6,6.79,5.92
6107,0.8,3.2,6,6.58,5.79
6108,0.8,3.0,6,6.45,5.66
6109,0.8,3.0,6,6.38,5.54
6110,0.8,3.1,6,6.32,5.44
6111,0.7,3.1,6,6.24,5.37
6112,0.7,3.3,2,6.1,5.31
6113,0.7,3.3,2,5.97,5.28
6114,0.7,3.3,2,5.94,5.25
6115,0.7,3.5,2,5.94,5.24
6116,0.6,3.5,2,5.97,5.23
6117,0.6,3.5,2,5.99,5.21
6118,0.6,3.5,2,5.97,5.17
6119,0.6,3.4,2,5.93,5.12
6120,0.6,3.2,2,5.86,5.06
6121,0.5,2.9,2,5.77,4.98
6122,0.5,2.4,2,5.68,4.89
6123,0.5,1.8,2,5.57,4.81
6124,0.5,1.3,2,5.41,4.73
6125,0.5,0.6,2,5.3,4.65
6126,0.4,0.2,1,5.21,4.59
6127,0.4,0.1,3,5.13,4.53
6128,0.4,0.2,4,5.0,4.48
6129,0.4,0.4,4,4.88,4.44
6130,0.4,0.6,4,4.82,4.41
6131,0.4,0.9,4,4.77,4.4
6132,0.3,1.3,4,4.73,4.4
6133,0.3,1.8,4,4.68,4.4
6134,0.3,2.4,4,4.6,4.41
6135,0.3,3.1,4,4.51,4.43
6136,0.3,3.8,4,4.46,4.46
6137,0.3,4.5,4,4.44,4.5
6138,0.3,5.1,4,4.45,4.55
6139,0.3,5.4,7,4.49,4.59
6140,0.3,5.6,7,5.24,4.61
6141,0.3,5.7,7,5.62,4.62
6142,0.3,5.7,7,5.71,4.6
6143,0.3,5.7,7,5.76,4.57
6144,0.3,5.9,7,5.76,4.51
6145,0.3,6.1,7,5.74,4.43
6146,0.3,6.4,4,5.71,4.27
6147,0.3,6.6,4,4.69,4.13
6148,0.4,6.7,4,4.68,4.06
6149,0.5,7.0,4,4.67,4.05
6150,0.5,6.8,4,4.71,4.16
6151,0.6,6.1,4,4.8,4.7
6152,0.8,6.2,4,7.45,5.47
6153,0.9,6.2,4,7.56,5.99
6154,1.0,6.3,4,7.66,6.28
6155,1.1,6.5,4,7.84,6.38
6156,1.1,6.7,4,7.95,6.3
6157,1.2,7.1,4,7.94,5.91
6158,1.3,7.4,4,7.85,5.49
6159,1.3,7.5,4,7.71,5.36
6160,1.3,7.7,4,7.3,5.29
6161,1.4,7.6,4,5.51,5.22
6162,1.4,8.2,4,5.46,5.18
6163,1.4,8.2,4,5.62,5.15
6164,1.4,7.3,4,5.91,5.18
6165,1.4,7.9,4,6.2,5.21
6166,1.4,7.1,4,6.32,5.24
6167,1.3,7.1,4,6.4,5.28
6168,1.3,6.7,4,6.48,5.31
6169,1.2,6.6,4,6.56,5.31
6170,1.2,6.6,4,6.59,5.28
6171,1.1,6.6,4,6.56,5.19
6172,1.1,6.6,4,6.49,5.1
6173,1.0,6.4,4,6.39,5.0
6174,1.0,6.5,4,6.28,4.87
6175,0.9,6.3,4,4.32,4.67
6176,0.9,6.2,4,4.31,4.54
6177,0.9,6.1,4,4.31,4.48
6178,0.8,6.0,4,4.33,4.41
6179,0.7,5.9,4,4.43,4.29
6180,0.7,5.9,4,4.35,4.03
6181,0.7,6.0,4,4.29,3.9
6182,0.7,6.1,4,4.23,3.78
6183,0.7,6.4,4,3.71,3.72
6184,0.6,6.6,4,3.43,3.67
6185,0.7,7.0,4,3.27,3.43
6186,0.9,7.3,4,3.38,3.43
6187,0.8,7.8,4,3.93,3.67
6188,0.9,8.0,4,3.94,3.66
6189,1.0,8.2,4,4.07,3.71
6190,1.0,8.4,4,4.27,3.88
6191,1.1,8.5,4,4.4,4.01
6192,1.2,8.6,4,4.59,4.13
6193,1.3,8.7,4,4.76,4.23
6194,1.4,9.0,4,4.87,4.34
6195,1.5,9.2,4,5.1,4.49
6196,1.6,9.6,4,5.28,4.64
6197,1.8,9.7,4,5.52,4.79
6198,1.8,9.7,4,5.73,4.92
6199,1.9,9.6,4,5.86,5.02
6200,1.9,9.4,4,6.01,5.07
6201,1.8,9.2,4,6.17,5.1
6202,1.8,9.2,4,6.23,5.13
6203,1.8,9.2,4,6.26,5.15
6204,1.8,9.4,4,6.26,5.14
6205,1.9,9.4,4,6.22,5.13
6206,1.9,9.7,4,6.15,5.09
6207,1.9,9.4,4,5.79,5.05
6208,1.9,9.4,4,5.56,5.0
6209,1.8,9.2,4,5.4,4.93
6210,1.8,9.1,4,5.02,4.85
6211,1.7,9.0,4,5.0,4.78
6212,1.7,8.9,4,5.0,4.73
6213,1.6,8.9,4,5.0,4.68
6214,1.6,8.7,4,5.0,4.63
6215,1.5,8.7,4,5.0,4.59
6216,1.5,8.7,4,4.99,4.56
6217,1.5,8.6,4,4.97,4.53
6218,1.4,8.5,4,4.96,4.52
6219,1.4,8.3,4,4.94,4.5
6220,1.4,8.1,4,4.92,4.47
6221,1.3,7.8,4,4.87,4.43
6222,1.2,7.7,4,4.82,4.38
6223,1.2,7.5,4,4.76,4.33
6224,1.1,7.4,4,4.71,4.29
6225,1.0,7.3,4,4.68,4.23
6226,1.0,7.4,4,4.67,4.16
6227,1.0,7.5,4,4.63,4.11
6228,1.0,7.7,4,4.61,4.09
6229,1.0,7.8,4,4.6,4.06
6230,1.0,7.9,4,4.56,4.06
6231,1.1,7.9,4,4.49,4.07
